,employer,link,source,title,compensation_min,compensation_max,compensation_currency
1415," Mail.Ru Group, Почтовые сервисы",https://hh.ru/vacancy/36610156?query=python,https://hh.ru,DevOps специалист (Почта On-Premise),,,
1416, IT_Selection,https://hh.ru/vacancy/36593425?query=python,https://hh.ru,Build and Automation Engineer (Таллин),2500,3500, EUR
1417, AGIMA,https://hh.ru/vacancy/36114303?query=python,https://hh.ru,Ведущий системный аналитик,,,
1418, Ай-Теко (I-Teco),https://hh.ru/vacancy/34944036?query=python,https://hh.ru,Системный инженер / разработчик UCMDB (дискаверинг),,,
1419, Selecty,https://hh.ru/vacancy/36599982?query=python,https://hh.ru,Эксперт по мониторингу (рыночные риски),,,
1420, Сбербанк для экспертов,https://hh.ru/vacancy/36601211?query=python,https://hh.ru,Аналитик по исследованию данных социальных медиа/Social media analytics,,,
1421, Wisebits,https://hh.ru/vacancy/35648256?query=python,https://hh.ru,"Senior QA Engineer (Manual, Automation) на Кипр",3000,, EUR
1422,АО РТИ,https://hh.ru/vacancy/35877010?query=python,https://hh.ru,Full stack разработчик,,,
1423, ID Finance,https://hh.ru/vacancy/35401704?query=python,https://hh.ru,Аналитик департамента по финансовому моделированию и анализу / FP&A manager,,,
1424,АО РТСофт,https://hh.ru/vacancy/35357815?query=python,https://hh.ru,Ведущий специалист по направлению РЗА,,,
1425," Mail.Ru Group, Другое",https://hh.ru/vacancy/36613774?query=python,https://hh.ru,Старший аналитик (Проект Юла),,,
1426, Яндекс,https://hh.ru/vacancy/36597178?query=python,https://hh.ru,Разработчик BI,,,
1427,"ПАО МегаФон, IT",https://hh.ru/vacancy/36112267?query=python,https://hh.ru,DevOps/SRE (Big Data),,,
1428," Mail.Ru Group, Другое",https://hh.ru/vacancy/36167037?query=python,https://hh.ru,"Преподаватель курса ""Python""",,,
1429,ООО БОСТОНДЖИН,https://hh.ru/vacancy/36590494?query=python,https://hh.ru,Аналитик данных,,,
1430, Сбербанк для экспертов,https://hh.ru/vacancy/36612091?query=python,https://hh.ru,Главный инженер по администрированию и внедрению,,,
1431," Mail.Ru Group, Игры",https://hh.ru/vacancy/34925330?query=python,https://hh.ru,Продуктовый аналитик (DonationAlerts),,,
1432, Сбербанк для экспертов,https://hh.ru/vacancy/36624509?query=python,https://hh.ru,Старший эксперт по технологиям,,,
1433,ООО Сравни.ру,https://hh.ru/vacancy/36601833?query=python,https://hh.ru,Senior DevOps,,,
1434,ООО Газпром-медиа Развлекательное телевидение (ГПМ РТВ),https://hh.ru/vacancy/36545229?query=python,https://hh.ru,Data Scientist,,,
1435, Техносерв Консалтинг,https://hh.ru/vacancy/36588370?query=python,https://hh.ru,DevOps Engineer,,,
1436," Программный Продукт, ИТ-компания",https://hh.ru/vacancy/32873174?query=python,https://hh.ru,DevOps инженер / DevOps Engineer,,,
1437,ООО БУЛАТ,https://hh.ru/vacancy/36593265?query=python,https://hh.ru,Инженер QA по автоматизации тестирования (встроенное ПО для сетевого оборудования),100000,130000, руб.
1438,"ПАО МегаФон, IT",https://hh.ru/vacancy/35245459?query=python,https://hh.ru,Инженер внедрения Linux (Big Data),,,
1439," Mail.Ru Group, Другое",https://hh.ru/vacancy/36587079?query=python,https://hh.ru,Data Scientist (Predictive Analytic Solutions),,,
1440,"ПАО «МТС»,IT",https://hh.ru/vacancy/36577718?query=python,https://hh.ru,Data Scientist (FinTech),,,
1441, Visa Inc,https://hh.ru/vacancy/36573502?query=python,https://hh.ru,Data Science Manager (Senior data scientist),,,
1442, Inline Telecom Solutions,https://hh.ru/vacancy/35809917?query=python,https://hh.ru,Тестировщик программного обеспечения,,,
1443,ПАО Ростелеком,https://hh.ru/vacancy/36612027?query=python,https://hh.ru,Главный специалист по направлению IP сети в Центр управления сетями связи,,,
1444,ПАО МТС,https://hh.ru/vacancy/35198267?query=python,https://hh.ru,DevOps (центр AI),,,
1445, Game Insight,https://hh.ru/vacancy/36176203?query=python,https://hh.ru,Senior Product Analyst,,,
1446, Selecty,https://hh.ru/vacancy/36600016?query=python,https://hh.ru,Эксперт по методологии (рыночные риски),,,
1447, Открытая Мобильная Платформа,https://hh.ru/vacancy/29727812?query=python,https://hh.ru,Системный программист в отдел адаптации ОС Аврора,,,
1448,ИП Голубева Зоя Владимировна,https://hh.ru/vacancy/36589827?query=python,https://hh.ru,DevOps Engineer,60000,120000, руб.
1449, Сбербанк для экспертов,https://hh.ru/vacancy/36593330?query=python,https://hh.ru,Scala Developer,,,
1450, Сбербанк для экспертов,https://hh.ru/vacancy/36613230?query=python,https://hh.ru,"Ведущий эксперт по развитию, сетевой эксперт",,,
1451," Mail.Ru Group, Другое",https://hh.ru/vacancy/36552053?query=python,https://hh.ru,Младший системный администратор (Mail.ru Cloud Solutions),,,
1452, Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации,https://hh.ru/vacancy/35654216?query=python,https://hh.ru,Back-end разработчик цифровой платформы,,,
1453, ivi,https://hh.ru/vacancy/36039266?query=python,https://hh.ru,Старший аналитик (отдел международного бизнеса),,,
1454, Pixonic,https://hh.ru/vacancy/36593298?query=python,https://hh.ru,Java-разработчик аналитической платформы,,,
1455, Сбербанк для экспертов,https://hh.ru/vacancy/36587067?query=python,https://hh.ru,Data engineer (Массовая персонализация),,,
1456, Ренессанс Кредит,https://hh.ru/vacancy/35237614?query=python,https://hh.ru,Эксперт Linux и СХД,,,
1457," ТРАСТ, Национальный банк",https://hh.ru/vacancy/36558256?query=python,https://hh.ru,Разработчик Lotus Notes/Domino,,,
1458, Райффайзенбанк,https://hh.ru/vacancy/36597515?query=python,https://hh.ru,Системный аналитик в команду риск-менеджмента на финансовых рынках,,,
1459,ООО СК Сбербанк страхование жизни,https://hh.ru/vacancy/36110229?query=python,https://hh.ru,Руководитель направления трейдинга,,,
1460, Сбербанк для руководителей,https://hh.ru/vacancy/35949997?query=python,https://hh.ru,Product owner СберРейтинг,,,
1461, Сбербанк для экспертов,https://hh.ru/vacancy/36279714?query=python,https://hh.ru,Аналитик-моделист,,,
1462, AWG,https://hh.ru/vacancy/36587052?query=python,https://hh.ru,Data Analyst / Engineer (ETL),,,
1463, Selecty,https://hh.ru/vacancy/36378126?query=python,https://hh.ru,Системный администратор Linux,,,
1464,АО Сбербанк - Технологии,https://hh.ru/vacancy/36613680?query=python,https://hh.ru,Инженер сопровождения,,,
1465, StormWall™,https://hh.ru/vacancy/36590523?query=python,https://hh.ru,Системный администратор Linux (удаленная работа),,90000, руб.
1466, Первый ОФД,https://hh.ru/vacancy/36444040?query=python,https://hh.ru,Аналитик (Big Data),,,
1467," Mail.Ru Group, Решения для бизнеса",https://hh.ru/vacancy/36594363?query=python,https://hh.ru,Технический писатель (Рекламные технологии),,,
1468, JetBrains,https://hh.ru/vacancy/35336501?query=python,https://hh.ru,Software Developer (PyCharm For Data Science),200000,, руб.
1469, Кибер Россия,https://hh.ru/vacancy/36600851?query=python,https://hh.ru,CTO/Сhief technical officer,,,
1470, Luxoft,https://hh.ru/vacancy/36597782?query=python,https://hh.ru,Системный аналитик (Calypso - must),,,
1471, Diamond Personnel R&C,https://hh.ru/vacancy/36569484?query=python,https://hh.ru,Graph Data Analyst (OWL Ontology),,,
1472, Сбербанк для экспертов,https://hh.ru/vacancy/36613900?query=python,https://hh.ru,Инженер по ИТ сопровождению Экосистемы,,,
1473, Ситимобил,https://hh.ru/vacancy/36159958?query=python,https://hh.ru,Бизнес-аналитик (спецпроекты),,,
1474, Сбербанк для экспертов,https://hh.ru/vacancy/36590414?query=python,https://hh.ru,Data Engineer (Middle),,,
1475, Банк Открытие,https://hh.ru/vacancy/34333060?query=python,https://hh.ru,Бизнес-аналитик (BI) управления цифровых продаж,,,
1476, ГК «ВИЗАВИ Консалт»,https://hh.ru/vacancy/36599462?query=python,https://hh.ru,Системный инженер (Linux),,,
